	ENST00000374761	ENST00000319928	ENST00000370812	ENST00000481579	ENST00000579153	ENST00000367041	ENST00000480676	ENST00000328257	ENST00000393051	ENST00000504148	ENST00000457474	ENST00000315580	ENST00000347691	ENST00000555304	ENST00000330836	ENST00000553286	ENST00000566326	ENST00000311008	ENST00000348335	ENST00000379774	ENST00000579004	ENST00000269221	ENST00000463087	ENST00000589699	ENST00000493059	ENST00000597279	ENST00000264716	ENST00000422803	ENST00000398107	ENST00000356421	ENST00000263895	ENST00000374114	ENST00000262605	ENST00000525817	ENST00000493076	ENST00000406644	ENST00000488442	ENST00000433992	ENST00000337959	ENST00000330884	ENST00000458646	ENST00000429888	ENST00000264634	ENST00000325599	ENST00000478867	ENST00000490337	ENST00000326448	ENST00000515749	ENST00000394854	ENST00000274459	ENST00000355472	ENST00000465796	ENST00000456573	ENST00000459703	ENST00000339898	ENST00000249364	ENST00000448878	ENST00000519857	ENST00000428870	ENST00000380062	ENST00000379858	ENST00000358077	ENST00000380550	ENST00000376441	ENST00000360134	ENST00000374571	ENST00000371113
rs2077586	-0.021982584498131896	0.037339459422725874	0.030443769560412916	0.002688033099457524	0.10549957227808879	0.05147285334978345	0.07598205994165487	0.05466668836360829	-0.09074004609450255	-0.04903354090505514	0.05399644860608622	0.0527225388325573	0.057593007907550245	0.057668884976817825	0.12504628698582287	0.17700666180934918	-0.08048641836582916	-0.0510310514929441	-0.12921869731125912	0.05854151858601952	-0.10142000989535313	0.05760588462855841	-0.0037415487316864184	-0.018064997684681488	0.1459346084997096	0.007118793970393476	0.1349481620410843	-0.052982881094912976	-0.030876432762479845	0.04328008617901639	0.08660554357972276	0.11672492703526749	-0.08137364672391961	-0.03005287884081316	-0.03658189397872504	0.04890036919224187	0.005403469568111727	0.017680338209747723	-0.07449274705283909	-0.1399194364003517	0.041519789234946446	-0.1329017320113707	-0.16059721166660426	0.04288874688211798	0.09306428944921005	0.056536217574317954	-0.008621253762689603	-0.004711805514575868	-0.005618013974792268	0.01675490599084541	0.05656137099061845	-0.14725137102594985	0.20350243137372495	0.05104607659258121	-0.020357287364307735	0.15050641544855073	-0.021840128816371592	-0.12477127821524898	-0.04425507306281597	0.07914667737657603	0.04112846058544438	0.02996475548531899	0.04786763672091342	0.11683484699777524	-0.05680826744460332	-0.02289498219175073	-0.010293661821379122
rs56145559	-0.2148575924644127	0.01089752973568766	0.023790403311650533	-0.0791391723241699	-0.119060153117208	0.10561818483353873	0.029101098010956818	0.050181671297524655	0.08767344081742143	0.02731355123685704	-0.009972884946248347	-0.17478736018011667	-0.022279488875585153	0.18372808645275243	-0.008209475562308673	0.06861634585936899	-0.094807248226154	0.1444282641793781	-0.12484558833589281	-0.006657468938027911	-0.006037524462357811	-0.025597727375259262	-0.17648363185140198	-0.23942534119858228	-0.1861111187362224	-0.08104093822642364	0.1140962384462927	0.10727011982624311	-0.04869650499890466	0.028861473038273137	-0.08802477219329012	-0.027214479820631944	-0.05138598395779554	0.07190605489610397	0.1424616401581405	0.060041580859810935	0.21710083051454993	0.203853918362641	-0.15059448509436066	-0.06878217834623429	-0.13850287182451684	-0.05098705729866084	-0.07548814043511318	0.07470745396805265	0.12212186963273397	0.010025009999746528	-0.0911239481993829	-0.024636161604233306	-0.06026985588498396	0.10727239826059326	-0.06839047524307756	-0.18878339041645095	0.20026756017063094	-0.2874031535832305	0.07248823087827919	0.037235126848415546	0.10918943626280604	-0.014703377169870165	0.05648258969389482	0.12192514911348531	0.0738865108070367	-0.1630885258696853	-0.011024932400911087	0.07464997735249328	-0.0021975030921382714	-0.021378602028854943	0.12348703922390974
rs12991836	0.05757467453735687	0.07331164261157688	-0.04112922292606228	-0.06287128714297639	0.0629464566233164	0.042050059530560666	0.041894019881100725	0.08583755945913742	-0.03798300174572895	0.0781803821098764	0.0835642022190435	0.1623659406945304	0.044485898872405436	-0.09747334488975284	0.030568844931690122	-3.871830811875859e-05	0.1045259215056952	-0.034582922779774046	0.1998048706886875	-0.024268647573051805	0.18657053691525863	0.050605149306748747	0.03612165060293224	-0.07047362649535448	-0.10203546485454215	0.10807695159492606	-0.07643703620071059	0.13850826813505004	0.051449854015201385	0.06441651040291749	0.06654973452472943	-0.022390976909392138	0.02640495715008172	0.050655733977811285	0.053962425074435355	0.0350472196079157	0.057115271669585306	-0.006912420449860141	0.14151226986160362	0.15229185655642383	-0.04691230591683422	0.03309336107309579	0.09570577795425925	-0.06132590479388582	-0.1277800617416552	-0.00047335351216437334	-0.005871846947674012	-0.12697007742740163	0.04519058764503143	0.03097275437307028	0.05189697256517615	0.16940990171188977	-0.055144647907099754	0.004623224601293006	0.09489084051292868	0.030985283558061114	0.06185085712825093	0.06765256768672956	0.03831625656431848	-0.03774076786872904	-0.011321825469593448	-0.06600571556239082	0.03436318592571509	0.005271465877847174	0.04439015016018999	0.13996954335731449	0.032561836058348906
rs10196799	0.1528506736299193	-0.0745587794524646	0.004588483659992618	-0.1070021825107222	0.21123533957377993	-0.0813772245620887	-0.011803590263997939	-0.05271101710213291	-7.973444636100453e-05	-0.052154895359494864	-0.0390424047231377	-0.04906801013246115	-0.008510360319166002	-0.029991541082610703	-0.013275394381797232	0.03327442323514858	-0.004077106196047974	0.051792894205781925	0.06432844777171878	-0.0040590505200673085	-0.10553946166645774	-0.00030951726160121664	-0.09889135635854472	-0.05150042992274915	-0.16492187244080272	0.024688100138881595	-0.015440652986455394	-0.020799476535303542	-0.0603968369294454	-0.05857378339150815	0.05157874590183822	-0.00801673910360612	0.01006846928414267	-0.016168543253328182	-0.07683822095572258	-0.10094402010233512	0.04103471435768106	0.04446315254686612	0.008821378650539719	0.028003257553310585	-0.06927598830138773	-0.00713746268581446	0.0036141468663848635	-0.0851406121508025	-0.24667523607014896	-0.026423160823828208	0.02803263142747646	0.11549520920213419	0.0009629201725576982	-0.03410202739752892	-0.0248792451332708	0.10251522748580252	-0.10879111006222954	-0.048792847086704005	0.022995035919272492	0.01816258873670721	0.0018204545321945694	-0.07766987754077136	0.01167674850649353	-0.1715627120575893	-0.09927853459735504	-0.11592997405107426	0.05344832940321241	-0.025653519397922125	-0.010315398247578282	-0.1336295507294758	-0.03470162871581676
rs6434928	0.04769917666314465	-0.1487644753322143	-0.1321000443720162	-0.04175670848070676	-0.06869482202394893	-0.07521304118597542	-0.06894290058397395	-0.09991891754495431	-0.18290378006655675	-0.033943619506435714	-0.09343397181259835	-0.08028930496378552	-0.09610773606059453	-0.0768189592136949	-0.11508702604185715	-0.008031040282151743	-0.16161709192872598	0.01464379445944435	-0.1517621121903029	0.03132878507329488	-0.036005832582037614	-0.06788721565290502	-0.028085367163134874	0.015012795657693997	0.1190286488624972	-0.11102448432115444	0.10840291817126903	-0.1034228936052118	-0.08383036323807605	-0.12473299407555868	0.046549898679471347	-0.017803020399732493	-0.12841936642746307	-0.04413041220528841	-0.025047360949781813	-0.12846903894261782	0.22953048532005482	0.2801915318412259	-0.06659953810840621	-0.10740215050142803	0.04341422074217144	-0.031409185401383426	-0.21168515002629557	0.00972790543735513	-0.07847830452098144	-0.086228394691779	0.09213540491453666	0.03278991735291198	-0.11865806169109391	-0.06638968841203402	-0.08389932812287682	-0.018273677798680422	-0.018086904093963053	-0.04742051827090482	0.011153282321408817	-0.10289615059147474	-0.1129652565515945	-0.09246002696238476	-0.009049138271345299	0.02450587353787979	-0.07988829306177002	0.06812488355403998	-0.08491556315652375	-0.020352577018644548	-0.1453234817339252	-0.15576750453138058	-0.11046509015100561
rs1451488	0.030558642481767536	-0.030194394959023086	-0.1329329593587357	-0.03882136431324205	0.05168888256694624	-0.1026549085718655	-0.07666156441704601	-0.11608503916910888	-0.02082588406372731	0.023493343719004228	-0.1205046509652185	0.058973822255958055	-0.09826620775722673	0.009602669278854632	-0.08412156088847222	0.06641627401520077	-0.013550616858443533	0.06916689393389838	-0.02095865528019872	-0.1288724135094419	-0.11804205813854468	-0.0991520281826425	0.06360092795657801	0.04455428358829782	0.058939206736494484	-0.06115701278142157	0.12384465993588817	-0.1293590966824661	-0.06435960838938479	-0.063813754846105	-0.028224957081485334	-0.1639367851684434	-0.06156811675168442	-0.18376217466848174	0.12113089615046654	-0.021564942403364946	-0.05495683258070918	-0.07792054065366869	-0.06808506385483795	-0.07925096912645499	-0.035083190577436	0.10974117139004257	0.06072939170396884	-0.0988436737507409	0.06767233105723565	-0.054493440321297805	0.05374493198404175	0.16915598433975518	-0.055761182717872136	0.05928475021243866	-0.06303112748750041	-0.06719902435148864	0.050109884051682645	0.058338093180980655	0.1265629653490595	-0.04157402684744094	-0.12520640253965637	-0.23736273402553684	-0.07118797858481359	-0.1821738052016968	-0.11756117094384524	0.07126193608797579	-0.04314091034608665	-0.09913821266203234	0.018276842119960647	-0.10889526814642793	-0.08732719057232717
rs2949006	0.09333031546566885	0.14145782899868475	0.0007317493053802825	0.08871739489483461	-0.14614017532896637	-0.056042625253410625	-0.06218725102423409	0.041091871579400474	-0.06165250273521456	0.18606269313635876	0.0063158474820200795	0.02919922760984796	-0.028918824913841255	-0.015583190998197122	0.05008894077851705	0.11273264637879438	0.024168830431861518	-0.0535509046152002	0.11314246888313487	0.00822954713959776	0.0755792919587116	-0.012359415215146217	0.09139078169860253	0.09059127354131433	-0.06888437622883338	0.07054729414426068	0.07721253990123415	0.012505283588683679	0.04591879564586214	0.10838072841741273	0.07594837249803536	0.10444892490781706	-0.018768399012551274	0.0447210187421282	0.12633301589248233	0.014889147634207789	-0.008200362734770563	-0.009459663173254635	0.11655223932154513	0.05639843567009087	0.09595440107857363	-0.08005167648869005	-0.01942296710599206	-0.018804419095592516	-0.016703154611488358	0.046533692438271025	0.02799663679034109	-0.06978256153644978	0.09321714403563668	0.1247138601612978	0.06851315629785705	0.1262258986089339	-0.04193572912405116	0.13716154729373928	0.10207838166662875	0.05836482473857214	-0.07699701475231396	-0.08466268521768398	-0.02205519227459352	0.10415766484138593	-0.06211510656603667	0.1835207647114902	0.06709445546761794	-0.028302669192675402	-0.017288855624586624	0.0898704658094781	-0.018664930703942734
rs11685299	-0.08053913494892241	0.040023241230753605	0.22146257746453638	0.16966780102462284	0.08312475863379487	0.11953925377519825	0.05521088560488038	0.19588302140463235	0.1255339463602822	-0.13666420854829564	0.0669161685705905	-0.05948853842656249	0.010195855047274074	0.13934071589640634	0.13612724360572204	-0.03273676599635775	-0.06568748709869875	0.019462566143147998	0.08144965985273857	0.07301905484261137	0.1201232366800091	0.08329561879228596	0.08695875651191552	0.08891322426031859	-0.46187313101590866	0.18853165836047903	-0.011676285198735032	0.1366247762752	-0.011734780165482323	0.11470674571942469	-0.027050271364991864	0.2600116968576171	-0.06538649426811044	0.0995808099578854	0.04575761914216741	0.01590418566174476	-0.15423737282130548	-0.17984812344353512	-0.01933097501286285	0.11178738842435534	0.14702224383691176	0.07404003473056311	-0.01791507769692952	0.07910198844466929	-0.03711936915151752	0.08539276716605988	-0.0009728013594932101	-0.13773609046351973	0.07897969026190732	-0.10853688501860516	0.04907875003979425	-0.0349319263511662	0.12727871967644588	0.15134870637120731	-0.13160741666619497	0.22642963859376802	0.11990586863489051	0.13250860216551866	0.06390894334938722	0.2027703443838028	-0.0504493436076043	0.09264804362033764	0.16278603355821403	0.1190708357175486	-0.04287464764134179	0.13752934032471892	0.07157708624064146
rs4144797	-0.04032917850600073	-0.12167268842009632	-0.0443957051038305	0.06394029741271848	-0.07269447761116983	-0.10718745747873289	-0.03989310982220268	-0.17674184795175707	-0.10465544205707462	0.023837936942967153	-0.0864193842589805	-0.031587492403328	-0.14401793128755339	-0.0088034880505623	-0.16846629888981807	-0.03626672170693936	0.018187897816468106	0.16342820067479757	-0.04474431392602623	-0.17763079594145564	-0.01341589370339412	-0.1291932590892629	0.07851593470872605	-0.019020131215798354	0.06914352931407809	-0.17369402762025402	-0.052425814403601785	-0.02646759653633432	-0.08135780350180091	-0.058426607697499765	-0.018602884595336305	-0.03359884455745983	-0.010865364189832962	-0.04386948208853469	-0.1286462661183759	-0.08025946656923989	-0.07220649264804625	-0.022869854502755773	-0.016112417344434124	-0.019985334539323323	0.10037004005740076	-0.16499373557708472	-0.07752110513392903	-0.04877484502340024	0.04751760450673174	-0.14702473845473082	-0.07355360674996513	0.06308483842485606	-0.07185012120279216	0.03883845607070489	-0.10027113641172355	0.025133478374096182	-0.04281364806465718	0.07068935267363767	-0.04791978678346278	-0.18377280031115395	-0.11389534832484088	-0.1389223355327867	0.06561636588510307	-0.044143958341806004	-0.010692063415138892	0.029223281713899506	-0.041099747826177715	-0.1253338343796078	-0.1174060273012011	-0.021921694473536722	-0.048762006465659286
rs7353742	0.030050332935178423	-0.027791585663267934	-0.11268909742325771	-0.4689822337087841	0.046339852954585946	-0.032530021122165284	0.10474985046292147	-0.022638689043040908	0.08350399115460429	0.042487825964656896	-0.0028494138424745054	-0.08985058975229786	0.04731574059272342	0.01671506980663546	-0.02444896249366012	0.04329511388574603	0.02768394142534155	-0.00149169722225167	-0.021643496525597314	0.03824104222035793	0.055151531981356985	-0.014987877575686318	-0.48589980149505346	-0.5158479746971084	0.06795025673704112	-0.1357429514759783	-0.0076095820370263665	-0.018789400597637264	-0.07635281405987783	-0.013805858343752824	0.06628041748869422	-0.16231021830700823	0.053743976938732084	0.11473414848535661	-0.05873944856588757	-0.02640699303554966	0.1102107117003368	0.11004828773454457	0.004311039505682322	-0.0779477500420865	-0.5052658498746259	0.021533525191120163	0.03476655905853508	-0.04474819673757077	-0.061521338137986374	-0.0335409779447285	-0.3418860886901787	0.06686234210542262	-0.07396921294806968	0.12243762913117857	-0.03908543210666056	0.058700799721733705	-0.11831159603680645	-0.483924464723265	0.04715514894330558	-0.063522758203104	0.057703616812342526	-0.008101280366005454	0.037025733561070626	-0.09981410029256246	0.09512693388760125	-0.4598450246440238	0.004947314315176336	0.007277833302628122	0.06788419290664446	-0.015724134380119437	0.013325088081099196
rs6035706	-0.0107621657667462	-0.08391836730027787	-0.08031105695046983	0.11389683991404351	-0.11530793648246945	-0.016271592680510896	-0.07740650065889938	-0.0072145607102294985	-0.18777279518331935	-0.06606096596351135	-0.05457023250183626	-0.04941135820478303	-0.06893192512744364	-0.053806885960584555	-0.08901920729479927	0.018471314019566906	-0.05560118607948471	0.08683343785975581	-0.09254451934507042	-0.027051831416200475	0.021798761545241664	-0.07192387180405496	-0.03486793959146232	0.19453361595651258	0.10263641400986545	-0.147033886318384	-0.017837793947701578	-0.021370219974975492	0.03216565160065373	-0.006359495405202804	-0.09533997845293682	0.034370827769562774	-0.04085293335344609	-0.13434066927706295	-0.1847799285296237	-0.04529790961112735	0.054799328242352174	0.034442327564402325	-0.009460125191266619	0.019921217872213952	0.19971377927352324	-0.15514077022908349	-0.20307445379702385	0.032512769276274285	0.1576435255141378	-0.06514934210126799	0.09064652010475134	-0.06030037783797724	-0.035516751830890814	-0.04412396200278715	-0.08906929622151244	-0.049363670193389934	-0.04472050110418055	0.17301258989417373	0.06236524680459757	-0.09245926268407048	-0.04172854382360669	0.00349146593064694	-0.10354739428988544	-0.0179308873035176	-0.1271760797192366	0.10657419988624166	-0.04679670107343654	-0.06086424155966359	-0.060338753703719473	-0.0818348471625083	-0.03095840126055757
rs6065094	-0.07143209014157618	-0.08557129491518085	0.0374149934300138	0.08989350503139597	0.042668145756295996	0.04505208203620866	0.023528607320958125	-0.05983727581170573	0.0076220331730452225	-0.07359546399250698	-0.034431847836792755	0.05081173363421016	0.01379098473438655	0.07752734782346243	-0.023162604334922458	0.07492112745725919	-0.05215084314981135	-0.008182021973034935	-0.04541750333059305	-0.0512013716196318	-0.12980967488226594	0.0153513963701681	0.04154334134117248	0.10379500733576733	-0.043377080329860644	0.08073993843953081	0.0004299241418434264	-0.07242966215518695	-0.06502930403992441	-0.06826048808482833	-0.012070785120986895	-0.02304768180900384	-0.082511521111047	-0.06855129136124187	-0.04626819531342085	0.02474481272801254	-0.05507609948971664	-0.051632727790316406	-0.08926604207743252	-0.09193248415634513	0.012165938548368232	0.05901141434367911	0.0027688373418972793	-0.021025175315073138	0.09042460960249427	0.002435288786120354	-0.018409880560771284	0.05095246035945616	-0.05433024678108284	0.002593323526264776	0.01812216738265951	-0.1293566090991909	0.06439268793631754	0.08664917584333269	0.04075474709767671	0.002884817619364342	-0.041630444312570104	-0.21777194579734707	0.011641422144712699	-0.00532543989507442	0.1004372273182852	0.1203053923714661	-0.099692600818849	-0.025481633880968364	-0.06085278422763014	-0.059068245286399625	-0.03085381672427636
rs5757730	-0.07051516512585562	0.19737892727851616	0.09620632259989682	0.02889358869535955	-0.22512407469431903	0.12761605574128498	0.010892901517048676	0.12137116936883005	0.17731195738104163	0.08706277189751094	0.1440898079434866	0.0025347061302958304	0.12113474717792284	0.03865453912799181	0.09936780126386936	-0.11330062069048213	0.11298710874358428	-0.18833449585596163	0.09875721448943796	0.056110643553595636	0.06016379412132692	0.06683895951653725	0.0036630140716866944	-0.02232694418127393	-0.003497444611152075	0.08627400481467577	-0.08183638738941044	0.08978690336850831	0.17128992652071137	0.1277742948944513	0.0007505920647360862	-0.004133804350136041	0.15699605193122035	0.03249001328330476	0.10172078451313969	0.1739523552461019	0.05283834461035428	-0.0019198560379605804	0.08249085066677926	0.022499182738434497	0.045639495564331174	0.16848004296955918	0.23199910632312531	0.10313226599527969	0.028902403010764827	0.11414885406914763	-0.07984161071174221	-0.14911754502254235	0.06868919318194779	0.082524786856055	0.13432117076845732	0.07524441461030335	-0.02649071514738235	-0.005123478211439531	0.03173981218484701	0.04154334134117248	0.035044253170964185	0.1833479041783808	-0.046596826568616086	0.1274430950901118	0.1656102038122206	0.07248823087827919	-0.03314437904806677	0.1189110326480804	0.11460828093479469	0.15444487114971495	0.0633166699043431
rs9607782	0.02216200052984016	0.09168491159238758	0.20235731438836999	0.12921528428895085	0.061853165276940375	0.20261608268861125	0.16422058668796816	0.1302820182746873	0.07808621204959633	0.0934053916609846	0.1522759211379341	0.043285609047141856	0.15772923013057719	-0.01994368700620556	0.17173347931379954	0.1569186248410334	0.10757099067755113	-0.14084765607531446	-0.007722800337940235	0.0027784926145192185	-0.05801798091955005	0.17111144496628056	0.12421079258329977	-0.01796766134115254	0.06739487548444441	0.1073610808380677	-0.047452173832512635	0.11812976998024238	0.04983169830582803	0.1295818102519841	0.07858244153206567	0.14079643525978613	0.02173813696297783	-0.01349056854390524	0.06012489649337143	0.21513443975906227	-0.13672462734923851	-0.17016906448699987	-0.026364481658799954	-0.025515788826278158	-0.019858639991923364	0.08225756541053791	0.11374013931173409	0.10195694869201564	-0.012279421230915974	0.14740770456219393	0.07570896878412724	-0.09982012790559633	0.12619951666054682	0.08321041277250173	0.1447463158261846	-0.06593173842544539	0.08867556272636687	-0.011998588463141056	0.052592323957146296	0.2044304525368846	0.10118832922369239	-0.1831738321919206	0.09799439176312327	0.06848976455736797	0.15155443818793476	0.012899798028840741	0.14884341239243576	0.1137480780946905	0.05711038916045471	0.03474421414115551	0.1690321207761858
rs6002655	-0.025804097819088483	0.030686321872958857	0.08605544904968486	0.0500905414459609	0.09845376251186641	-0.06489181125588714	-0.042509701278659884	-0.11916919160267703	0.05832824596287545	-0.061063177925511775	-0.035535329491674414	0.04701199806324024	-0.03662394955780562	0.02019128002652445	-0.02943175447659444	-0.07379163647848117	-0.07396030367161202	-0.10418374094829733	0.03302800926690211	-0.1278605468516318	-0.07564063946028593	-0.1068017146015348	0.08851134820194574	0.013875234594870531	0.03898592861035073	-0.0020329351840961338	0.02407451231948465	-0.17462159440705025	-0.19701863342575793	0.044434852702305294	0.08476146871995496	-0.07626589547598502	-0.08056161518055258	-0.004073196036263542	-0.07315514498781832	-0.04200220124397299	-0.6693912783014417	-0.5893447152782114	-0.032866602100725166	-0.022195598708168993	0.05843505389894163	-0.0003130789068141317	0.06239609434390312	0.08985467607328093	0.03761974978737852	-0.05395914609070488	-0.005042930685724822	-0.0882726809653904	-0.06754641222871505	-0.06822971776650326	-0.0007823031219979376	8.387051669363537e-06	0.09144613097565318	0.14906019837065773	-0.08248602816659885	-0.016943966691976075	-0.11825559999874977	0.014666486362539161	-0.12040113970823545	0.07847068063173893	-0.08055874149744717	0.03625404921132249	-0.002569301760653702	-0.035649676191302306	-0.09424202868122858	0.017290726871622638	-0.12636093625068576
rs12489166	0.041379678985675905	0.25113930732356815	0.09683752130480446	-0.015927629479514017	-0.06774175408338946	0.09800008819464137	0.04900053648886932	0.21264386107956637	0.004250080788891795	0.09634552895552023	0.10066829428679087	0.08245623706572652	0.19891165142765074	0.032268919286837804	0.14180726863537943	0.15151930092881358	0.23776690995283337	-0.08444486385280382	0.17693186477800682	0.15839262928985975	0.13858206586464528	0.23465782499774085	0.09678996200591838	-0.0233844877734033	-0.049490690735581384	0.17261843171606991	-0.06880653967334834	0.2224808812249432	0.2684333944318594	0.20145574802003388	-0.06021496170981176	0.10885037924188413	0.22033419524894807	0.0993979914029931	0.19472117213891513	0.07236782808988408	0.040977953973529775	0.006960697844476759	0.16373523801270007	0.2240892457321223	0.013153730921545755	0.007120868257512836	0.11016622942700377	0.12360328066483044	-0.015200765099634658	0.08345981288904628	0.022346827483735374	-0.12715743502995874	0.2410512400265805	0.06260381136392777	0.18445873145421798	0.15713955806482957	-0.18311026669077277	-0.0644747614230416	-0.03116501344383431	0.16791414121197482	0.21814252551424088	-0.06366101128449828	0.06587594907614186	0.05851024696252787	0.07517251011234341	0.00612572494990089	0.24481704280770206	0.1383257795623827	0.17396904661574852	0.1525895845058015	0.22917339697373315
rs11925349	0.02094874898598221	0.258528306950093	0.13077182910895566	0.0012281079028418308	-0.11118397670082253	0.10829180199323836	0.073074450300607	0.20533993082093316	0.029849642875751026	0.15378853693412242	0.11757842992227255	0.056303229520746935	0.20063055584814574	0.11232871574788425	0.14639745206720678	0.1412526124366966	0.20793566515592346	-0.11011326311481204	0.17453304829408223	0.17020968745274176	0.16874609247144218	0.17290896932746885	0.033917043509784264	-0.08270361238821511	-0.0718124825760446	0.12124404041933452	-0.08186565609141613	0.2247430606593554	0.24059575705487743	0.2148178444871266	-0.07283963665890733	0.09097700134299315	0.1993376833557273	0.0353285803079539	0.2428517538943548	0.11900089405150659	0.02957441135499565	-0.014756913808407844	0.1556569890848016	0.19091715524761207	0.02553979494566309	-0.05037463535705046	0.10279202766436107	0.178953450356324	0.029174812937087267	0.07606778245354326	-0.01780383994880761	-0.09331102578500701	0.2113176239102166	0.12687989072857705	0.17326592821042777	0.05937938028302477	-0.044989736231404676	-0.06863246282653991	0.04929368997320958	0.11633368229908034	0.17960549705387838	-0.007676335607585134	0.0679160865992431	0.10479290050070328	0.11747206586661786	-0.04849592073100948	0.20002601273415443	0.19510461225170167	0.16383812557194394	0.17645622405231842	0.20680942217669995
rs35346733	0.03131173355807018	-0.06431375194695298	-0.00888059316541845	-0.02623267252452706	-0.037689252145104477	-0.11146257768506457	-0.011304228526291269	-0.07564015500525069	0.06754942675833468	-0.13696233834872848	-0.11766950081046416	-0.17196181087685833	-0.10036292680716676	0.061998513401739036	-0.09693131156103087	-0.054667649110260355	-0.11940414338151677	0.13805914096803043	-0.1054519094901481	-0.054720499428508734	-0.041374463306250435	-0.07986108716000659	-0.11444605242333289	-0.11619860586032726	-0.005931023482469901	-0.02254974477572547	0.05122084418781618	-0.16785200487856874	-0.05001759319480296	-0.12001162607171408	-0.06628504317213424	-0.11767971426977594	-0.03858937644123239	-0.07211659312196822	-0.018920594872972426	-0.06290574062883879	0.01083933190395088	-0.012077738644717216	-0.15981504621063802	-0.16138177667404024	-0.030956333501817226	0.07862940267532073	-0.04682628253588723	-0.030589615374946418	0.1278945928501467	-0.066401486951098	-0.013535865574192384	0.14689682181749927	-0.1746528392595265	-0.08043237771093002	-0.1662906708430835	0.019322164532706142	-0.10020784081689066	-0.0039742944398665795	-0.021033078252875682	-0.06070206556218334	-0.11751725779204107	0.12817492648216997	-0.1291225806601056	-0.1304241133576302	-0.026638810108506182	-0.12145982887361234	-0.1341878697030072	-0.024140996201107125	-0.07577345984070517	-0.08354435991018651	-0.16793124069817972
rs6800435	0.08335744252576253	0.135680393926331	0.04634298617481524	-0.002840907803757161	-0.09495525645359931	-0.10154956764259569	0.034329293528185784	0.040976430421443256	-0.11395702583245262	0.006478814793076453	-0.03216223041216226	0.008781211836621528	0.04865218982809502	-0.024131361793738197	0.05159718657954762	-0.004485760143314472	-0.10117354055953112	0.03542004768893828	-0.043385561595761256	-0.02749135941917416	0.02499417480738299	0.03252720691265013	0.09780276458689029	0.00719450782042098	0.047926767640050105	-0.001925601857630225	0.0387766305119898	-0.040841894577687436	-0.05235966475620194	0.054794795174742054	0.06676329568251624	0.0826770359578362	-0.08270119606185988	0.015367009399222246	0.03739851111804221	0.008336486871866628	-0.03982567528229286	0.0435934688815498	-0.037124981035119284	-0.010745622896814388	0.07006703358087325	0.05732369675264727	-0.035747838067455975	0.10150544011442751	-0.013091863272337198	0.048355504581655606	0.015844939252561568	-0.047929533716709286	-0.06374965122763697	-0.014444609544047278	0.031384697291022605	0.16708393735450525	-0.010087078871250392	0.06616542649643264	-0.15896517289812653	0.09838792843522513	-0.017887558541406053	0.08171956684916393	-0.08719597423869879	0.132885959846243	-0.1045076556432156	0.025222004440616067	0.0435312146601868	0.09170575396372198	-0.0633271709078935	0.06601435150982837	-0.06120251848753517
rs9881798	0.05301248320227328	0.031879037625080556	0.15643904665767158	0.14299328317523502	-0.0677438675672331	0.13714817617046024	0.12651649485152439	0.04304275107480098	0.08008768190058065	-0.07604508949622715	0.18942125891071102	-0.09143649440501915	0.12847026590172417	-0.04043248139921795	0.12404928966036663	0.03409303961431835	0.05909157799132254	0.03194031521988464	-0.045449589923374716	0.04876505057324838	0.024040026566173916	0.14186012895774894	-0.009216674713153183	0.04214185189620747	0.0820230971511479	0.012092457165887645	0.01372998348982374	-0.0344081776373734	0.0502177099521303	0.09813202577123539	-0.08819052054306144	0.12195325743559503	0.026336463175924005	-0.13249945819650608	0.04749618577912416	0.17000215966174378	0.05788034534889338	0.009709881408575845	-0.04250356059531006	-0.0795370045287614	0.056430508574790546	-0.03315186091194905	-0.027027351515450826	0.024719910447188582	-0.015485752947933041	0.12678025894856285	0.11272212379493944	0.06030294540981603	0.06515732888867189	-0.014064810688602528	0.06767187842577467	-0.029948515690373517	0.07902566054308686	0.07345726652533913	-0.06961321218981191	0.1486689546633236	-0.007928283716733186	0.09742523277891556	0.017538965176876867	-0.00194157527613115	-0.0302209599790509	-0.03841921668239487	0.15539857787770342	0.1101090084887911	0.052813657625256784	-0.032564773019369324	0.11079374402973133
